"SK_ID_PREV" "AMT_BALANCE_INTERCEPT" "AMT_BALANCE_TREND"
"2834" 1043571 464850.594 24163.4011102941
"2835" 1043579 33586.3808571429 13800.0133928571
"2836" 1043580 0 0
"2837" 1043585 59052.5825 14408.5365
"2838" 1044333 29201.5326065236 -507.70162545653
"2839" 1044334 19259.0981447369 -293.996463035811
"2840" 1044338 -32178.5341071429 22463.1766071429
"2841" 1044363 20282.7811764706 836.869323529412
"2842" 1044365 0 0
"2843" 1044369 0 0
"2844" 1044371 28994.1813848684 -437.516323657081
"2845" 1044374 152355.755076923 -4263.74510741088
"2846" 1044380 43909.272 10894.968
"2847" 1044387 132894.618374456 -2714.74554426705
"2848" 1044394 137842.074034091 -2805.42895387701
"2849" 1044399 6812.57776388889 -124.226679878049
"2850" 1044403 0 0
"2851" 1044415 -18250.5387362637 12722.0843076923
"2852" 1044421 46737.5280268757 -674.108484112542
"2853" 1044434 0 0
"2854" 1044435 195045.713904648 -2586.35603252011
"2855" 1044437 54185.1208223685 -814.0137701777
"2856" 1044463 457.38 -114.345
"2857" 1044526 66474.7195968645 -897.392261338186
"2858" 1044527 17002.5646153847 9658.00483516483
"2859" 1044536 327557.896295681 -9418.46768045908
"2860" 1044541 0 0
"2861" 1044543 0 0
"2862" 1044544 23.9056754341165 -0.396124872318695
"2863" 1045490 19390.5020454546 12646.7650699301
"2864" 1045508 0 0
"2865" 1045509 7224.14834482758 -205.177344827586
"2866" 1045513 0 0
"2867" 1045514 -20708.685 26232.0144545455
"2868" 1045517 46744.854 -118.641857142861
"2869" 1045519 -56013.2694642857 29598.3294642857
"2870" 1045573 16891.0755098684 -257.076605229246
"2871" 1045579 4007.84048780487 -143.137160278745
"2872" 1045606 0 0
"2873" 1045607 18713.5175454546 12443.1201818182
"2874" 1045608 131062.439448529 -5940.64356617647
"2875" 1045616 0 0
"2876" 1045647 54948.3319363167 -934.609091778879
"2877" 1045651 -45775.5123214285 34790.0935714286
"2878" 1045655 0 0
"2879" 1045656 98935.78125 4425.63675
"2880" 1045659 24942.9673636365 23138.6919545454
"2881" 1045663 5251.1964545455 11989.7701363636
"2882" 1045667 35066.8037269737 -76.6563139582206
"2883" 1045668 1.306875 -0.0202094072164948
"2884" 1045669 141079.568380233 -2074.28276881118
"2885" 1045673 0 0
"2886" 1045677 46570.5 NA
"2887" 1045700 167701.464642857 1968.41035714287
"2888" 1045714 283401.731357143 600.441277992276
"2889" 1045773 54034.9430915287 -597.962385832522
"2890" 1045777 212896.654176136 9792.7901019385
"2891" 1045779 431181.632359756 -12273.9646594077
"2892" 1045784 0 0
"2893" 1045801 0 0
"2894" 1045802 5011.16884615385 902.451263736264
"2895" 1045803 -10862.922 10695.8648571429
"2896" 1045816 200668.223084211 -2407.88953328777
"2897" 1045827 50741.9415592106 -652.093099158981
"2898" 1045834 264325.632162162 -3973.53915362731
"2899" 1045850 0 0
"2900" 1045852 95110.2472194951 -1274.97249746352
"2901" 1045853 73493.2738519737 -144.263281741726
"2902" 1045885 0 0
"2903" 1045893 0 0
"2904" 1045909 133780.323461538 -1946.79989010989
"2905" 1045928 -6394.13875 2984.18175
"2906" 1045931 0 0
"2907" 1045938 21.1697393744988 -0.354206459138296
"2908" 1045978 375239.140434783 3469.42711956521
"2909" 1046007 -95904.6364285714 39899.7916071428
"2910" 1046008 47675.6594793459 1852.28852065404
"2911" 1046026 0 0
"2912" 1046030 -22519.2119605264 2279.91103913456
"2913" 1046064 -61151.5624285715 21725.3606785714
"2914" 1046072 233411.010401069 -9338.73546829641
"2915" 1046076 -2030.43214285713 13811.4642857143
"2916" 1046081 0 0
"2917" 1046112 114134.23320568 -1403.56301660423
"2918" 1046126 126852.161538461 -1968.24956043956
"2919" 1046127 0 0
"2920" 1046131 98365.7795230264 -1255.75884003663
"2921" 1046159 -27071.925 20513.0571818182
"2922" 1046170 230333.657468354 -2904.41240031646
"2923" 1046178 0 0
"2924" 1047937 83293.3202358168 -1490.54599505757
"2925" 1047942 88667.6284113712 -1191.30752427446
"2926" 1047953 -157967.980363636 59031.4405909091
"2927" 1047975 47564.4515934066 -739.926593406595
"2928" 1047988 65736.411923077 7889.92120879121
"2929" 1047989 95191.4589356136 648.092772132797
"2930" 1047993 16142.5997861842 -243.228384766685
"2931" 1049795 7080.08578618422 -107.854658606891
"2932" 1049796 101501.864398026 -1292.55222019127
"2933" 1049808 0 0
"2934" 1049809 -63527.127 37412.5052727273
"2935" 1049813 13409.8487867647 2264.70297794118
"2936" 1049819 195823.814330817 -2162.03314268685
"2937" 1049822 54579.2602401316 -673.882211781064
"2938" 1049832 0 0
"2939" 1049834 146884.173029605 -1933.1018472599
"2940" 1049870 0 0
"2941" 1049874 0 0
"2942" 1049903 6080.34600000002 4102.59559090909
"2943" 1049912 0 0
"2944" 1049920 0 0
"2945" 1049921 0 0
"2946" 1049925 0 0
"2947" 1049932 208711.965782609 -6262.30034320074
"2948" 1049961 781.08 -292.905
"2949" 1049962 -255.392999999996 10146.9277058824
"2950" 1049975 0 0
"2951" 1050017 11334.3517741935 -175.497807788173
"2952" 1050018 14254.128444079 -204.394149620185
"2953" 1050059 -7084.62374999997 15611.15175
"2954" 1050068 7285.67128618421 -111.712387988334
"2955" 1050081 -11427.0325 7195.8405
"2956" 1050085 174984.803181818 -9784.85113636363
"2957" 1050135 30479.8855434783 -613.608903726708
"2958" 1050148 0 0
"2959" 1050153 33744.825 NA
"2960" 1050226 -22050.4525714286 5111.83367532468
"2961" 1050250 0 0
"2962" 1050256 0 0
"2963" 1050260 177667.625121711 -1624.38659078269
"2964" 1050269 0 0
"2965" 1050280 0 0
"2966" 1050291 0 0
"2967" 1050303 99117.9936710527 -1437.28453445469
"2968" 1050312 0 0
"2969" 1050314 119230.696205357 4076.6879268544
"2970" 1050319 0 NA
"2971" 1050329 -15941.4247058823 10167.6988235294
"2972" 1050335 716.02 -107.403
"2973" 1050363 -95229.4725 51238.1925
"2974" 1050367 9195.0700263158 -139.612687398264
"2975" 1050370 -19580.706 10962.3980454545
"2976" 1050374 0 0
"2977" 1050411 3053.17992857143 577.46624025974
"2978" 1050413 6909.54647058824 -222.485944272446
"2979" 1050415 230760.006136364 6023.16424825174
"2980" 1050424 0 0
"2981" 1050425 -2259.19631868132 3608.77846153846
"2982" 1050443 0 0
"2983" 1050456 0 0
"2984" 1050466 -6399.03913043478 1090.87630434783
"2985" 1050479 -20544.4349999999 21807.6665934066
"2986" 1050487 65070.384 3311.77242857143
"2987" 1050535 24458.8226785714 14670.9910714286
"2988" 1050537 0 0
"2989" 1050541 42332.21125 5015.53575
"2990" 1050552 0 0
"2991" 1050553 -38822.4347727273 9440.79592657343
"2992" 1050584 0 0
"2993" 1050601 -23535.0659999999 36636.9133636364
"2994" 1050610 -30391.4876785714 22768.3901785714
"2995" 1050620 51803.1103846154 12163.1988461538
"2996" 1050650 0 0
"2997" 1050672 9633.2410263158 -144.032186109604
"2998" 1050687 0 0
"2999" 1050745 220040.776663337 -3459.17252020132
"3000" 1050765 0 0
"3001" 1050769 -146874.939857143 37479.3968571429
"3002" 1050777 0 0
"3003" 1050791 0 0
"3004" 1050796 -97446.0218181817 32725.9008566433
"3005" 1050798 176365.093636364 931.6479020979
"3006" 1050799 61058.6930632412 3784.11220849802
"3007" 1050803 0 0
"3008" 1050804 0 0
"3009" 1050807 0 0
"3010" 1050816 91435.8565403556 -118.46396617765
"3011" 1050835 6.305625 -0.0975096649484535
"3012" 1050910 57742.8146151316 -764.584553920239
"3013" 1050921 103410.823898421 -1515.36074948524
"3014" 1050938 201615.607582418 669.072560439556
"3015" 1050941 0 0
"3016" 1050995 81082.6871139328 -1059.29648459343
"3017" 1051015 354354.902129032 -4565.50782459678
"3018" 1051019 46385.415 -9277.083
"3019" 1051020 88884.3552631578 -502.048894736839
"3020" 1051031 118961.097247191 -1495.93766477343
"3021" 1051032 58870.6622960527 -800.78075288253
"3022" 1051033 188825.046362637 -2560.01167439083
"3023" 1051034 41264.5592987377 -562.423457969025
"3024" 1051035 0 0
"3025" 1051036 100356.140597229 -1430.93422626112
"3026" 1051037 216228.064955894 -2838.04952094117
"3027" 1051038 0 0
"3028" 1051039 0 0
"3029" 1051040 0 0
"3030" 1051042 72039.2429357351 -1274.26233921616
"3031" 1051043 84494.289268421 -1176.92048509911
"3032" 1051044 155315.863748163 -2394.8642300911
"3033" 1051045 19960.4903330996 -301.924880113993
"3034" 1051046 60904.3625274725 -603.562589584329
"3035" 1051047 47935.7131685393 -593.231707000864
"3036" 1051048 211705.644252129 -3462.437814291
"3037" 1051049 63557.8935658307 -15.1463709890457
"3038" 1051050 110409.258412921 -1415.72700842697
"3039" 1051051 207343.451090617 -2627.94550676168
"3040" 1051052 69507.1521217106 -822.6629142363
"3041" 1051053 9643.40526315789 -187.858544087491
"3042" 1051054 96537.2987842105 -141.07531189337
"3043" 1051055 176253.413604173 -1696.98924961169
"3044" 1051056 104348.012259036 1138.80535440923
"3045" 1051057 86434.2367882118 -1374.29425656622
"3046" 1051058 41173.3047361111 -730.471511178861
"3047" 1051059 185981.137205696 -819.732039029536
"3048" 1051060 213596.771450086 -2039.05521899362
"3049" 1051083 0 0
"3050" 1051101 363028.490588235 -6785.16269349846
"3051" 1051104 0 0
"3052" 1051106 0 0
"3053" 1051122 -12463.9328571429 6996.47035714286
"3054" 1051134 156885.653571429 21096.8201785714
"3055" 1051136 -19440.648 21901.0487142857
"3056" 1051176 0 0
"3057" 1051189 -72472.4726086956 24358.8915586956
"3058" 1051237 0 0
"3059" 1051243 -5892.81749999998 22589.1225
"3060" 1051258 0 0
"3061" 1051274 -10864.0125 9489.47988970588
"3062" 1051286 26952.4291363636 -628.060701581028
"3063" 1051318 157851.219248686 -1905.77362806899
"3064" 1051345 0 0
"3065" 1051373 873.989391891892 -20.4629338549075
"3066" 1051382 0 0
"3067" 1051388 140068.533554622 -197.04653820598
"3068" 1051407 12321.4285714286 -1108.92857142857
"3069" 1051431 127808.096270997 -1687.03727099664
"3070" 1051458 292493.151931034 4904.60452057842
"3071" 1051464 58157.7158128079 -1301.46401970443
"3072" 1051497 35200.7768571428 5573.43514285715
"3073" 1051500 -57.33 34.398
"3074" 1051507 38911.9901724524 -574.290738241882
"3075" 1051517 -47771.3078201971 10581.950682266
"3076" 1051524 55930.5083585526 -771.590517057786
"3077" 1051526 -42552.6074999999 34479.0242307692
"3078" 1051529 0 0
"3079" 1051530 5817.97649999998 8307.52544805195
"3080" 1051531 56133.9939999999 3855.07512162162
"3081" 1051536 3249.588 -369.271363636364
"3082" 1051537 0 0
"3083" 1051569 128931.843759868 289.059684074878
"3084" 1051578 73051.7328651316 749.995981517905
"3085" 1051604 0 0
"3086" 1051610 45708.2855357142 11111.2232142857
"3087" 1051614 0 0
"3088" 1051617 0 0
"3089" 1051639 104460.736888112 -1510.15758918297
"3090" 1051640 0 0
"3091" 1051657 0 0
"3092" 1051661 157095.72 -17425.3114285714
"3093" 1051669 129849.008093804 -1663.78745935
"3094" 1051681 320684.621347826 3042.43525254394
"3095" 1051686 799487.888210526 -5926.50906766917
"3096" 1051691 29579.0008064516 6630.71588709678
"3097" 1051692 17183.4784615385 -644.380442307692
"3098" 1051703 0 0
"3099" 1051745 -125565.820714286 61291.8857142857
"3100" 1051749 0 0
"3101" 1051779 88440.624 8546.112
"3102" 1051780 20775.5358453948 -312.900175291644
"3103" 1051782 0 0
"3104" 1051787 0 0
"3105" 1051788 29195.2350396709 -505.07717392217
"3106" 1051807 0 0
"3107" 1051808 39692.4051428571 6289.18923214286
"3108" 1051810 247122.006428571 63889.6901785715
"3109" 1051814 17964.1898782895 -270.802210763701
"3110" 1051815 8724.24532894737 -134.21556734943
"3111" 1051817 0 0
"3112" 1051818 135385.164819079 -844.255418305753
"3113" 1051828 209521.074731707 6542.79202787456
"3114" 1051834 46950.3481135135 -81.6061608819344
"3115" 1051873 -3611.35444736842 737.27837593985
"3116" 1051920 0 0
"3117" 1051956 42270.4867361112 -591.647576219513
"3118" 1051979 209040.724303363 -2155.18598085468
"3119" 1051986 0 0
"3120" 1051994 85647.30525 3307.59938076923
"3121" 1052051 67547.458267259 -590.702762763552
"3122" 1052083 13479.5870526316 11196.5287330827
"3123" 1052109 141707.775355263 -302.417694180685
"3124" 1052110 108438.531733013 -1504.28553928404
"3125" 1052116 -85752.4214705882 25922.3127863777
"3126" 1052138 74086.9161118421 -464.624407589529
"3127" 1052186 170813.523857143 -10271.9662597403
"3128" 1052204 124759.4175 -1073.65587662338
"3129" 1052236 0 0
"3130" 1052244 0 0
"3131" 1052271 198312.808545918 -759.836231632653
"3132" 1052277 385239.888494318 3116.71006183155
"3133" 1052301 0 0
"3134" 1052312 107839.529629375 -1528.14684886031
"3135" 1052313 64795.6813589567 -317.565149550266
"3136" 1052330 92385.9514285714 13185.8325
"3137" 1052334 0 0
"3138" 1052335 0 0
"3139" 1052366 107940.494471545 -1822.80860907043
"3140" 1052369 23406.1355217391 8958.11266512488
"3141" 1052377 0 0
"3142" 1052403 2543.78254934211 -39.0505003730332
"3143" 1052404 148171.967565695 -1403.11011828985
"3144" 1052409 0 0
"3145" 1052425 -42492.4232142857 60725.7032142857
"3146" 1052430 29521.794 21246.7371818182
"3147" 1052431 66616.6402464789 -1179.62175332819
"3148" 1052440 0 0
"3149" 1052466 0 0
"3150" 1052517 0 0
"3151" 1052527 87634.266 216.465428571427
"3152" 1052539 0 0
"3153" 1052560 83098.8140283401 -2800.80572064777
"3154" 1052569 -43368.9558157895 9767.12731578947
"3155" 1052570 141862.603928571 5257.1218226601
"3156" 1052571 -13519.6302272727 4062.48041958042
"3157" 1052576 0 0
"3158" 1052619 0 0
"3159" 1052630 106858.06171123 347.696608097787
"3160" 1052638 0 0
"3161" 1052641 339.944845464726 -5.29707572788354
"3162" 1052648 247906.674285714 -10540.5255418719
"3163" 1052649 41956.4363571428 -2436.21824025974
"3164" 1052650 33410.318281075 -507.097965285555
"3165" 1052652 0 0
"3166" 1052656 31132.2680223964 -464.271897396417
"3167" 1052662 175597.176819444 -2082.58005792683
"3168" 1052676 40009.7072727273 711.441188811189
"3169" 1052681 0 NA
"3170" 1052682 0 0
"3171" 1052685 597.405535714286 344.425714285714
"3172" 1052693 123562.280285714 -4542.05204247104
"3173" 1052713 -560.030727272723 994.608
"3174" 1052719 57532.1025 -1052.15337114338
"3175" 1052721 240194.190857143 -6347.69072200772
"3176" 1052750 0 0
"3177" 1052780 0 0
"3178" 1052781 0 0
"3179" 1052782 0 0
"3180" 1052783 0 0
"3181" 1052786 37634.3145 35575.5915
"3182" 1052787 0 NA
"3183" 1052798 0 0
"3184" 1052802 1085.88308823529 -71.4789705882353
"3185" 1052847 15352.68 3574.51881818182
"3186" 1052851 0 0
"3187" 1052886 70286.3612960527 -911.026096310364
"3188" 1052890 585767.147142857 35548.5841071429
"3189" 1052903 315894.519375 -12675.2168081551
"3190" 1052908 -39227.1557142857 27724.32
"3191" 1052941 210797.522686261 -3176.74062831905
"3192" 1052956 50493.6675 3781.4445
"3193" 1052957 0 0
"3194" 1052958 16626.114 -730.25059090909
"3195" 1052967 46493.0459798432 -708.321502869541
"3196" 1052975 -61739.8237499999 38031.81975
"3197" 1053016 -12911.8073571428 2314.80625324675
"3198" 1053017 0 0
"3199" 1053020 42578.445 14129.775
"3200" 1053032 181097.43375 13238.33025
"3201" 1053035 0 0
"3202" 1053041 17516.0795921053 -265.806383342377
"3203" 1053042 75761.400247191 -465.363027410792
"3204" 1053044 0 0
"3205" 1053045 226287.989434931 -3070.28410912625
"3206" 1053087 146.685 -10.668
"3207" 1053090 0 0
"3208" 1053117 0 0
"3209" 1053126 33400.821 19018.491
"3210" 1053129 55525.0711538462 13033.0988461538
"3211" 1053134 -11742.1860000001 54395.8688571429
"3212" 1053142 25814.5294736842 8639.25157894737
"3213" 1053144 -33069.3968181818 8981.32893356643
"3214" 1053151 29875.2 -3895.068
"3215" 1053153 1455.08241758242 -79.3681318681319
"3216" 1053163 129553.598721165 -1056.63226721725
"3217" 1053164 65222.3744111843 -940.660867369778
"3218" 1053165 28207.4440011198 -417.414290593505
"3219" 1053166 40184.5596593407 -522.002682513139
"3220" 1053172 -123783.076978022 40001.9496923077
"3221" 1053174 0 0
"3222" 1053192 0 0
"3223" 1053200 -37358.8358823529 14469.0352941176
"3224" 1053204 126646.29625 -16873.06125
"3225" 1053227 -8623.33199999999 4311.666
"3226" 1053262 49583.2285714285 10474.6226785714
"3227" 1053266 20089.722375 -472.135169117647
"3228" 1053270 90996.4868275862 -2321.50863403782
"3229" 1053301 69361.833 2172.954375
"3230" 1053304 0 NA
"3231" 1053315 8133.08823529412 -542.205882352941
"3232" 1053330 0 0
"3233" 1053376 168532.703076459 -1929.60205533199
"3234" 1053425 40874.8805069057 -618.702744427186
"3235" 1053431 0 0
"3236" 1053432 103322.71945946 4942.43165390086
"3237" 1053441 173196.219285714 -5418.74022167488
"3238" 1053442 31770.8276785714 -4669.46517857143
"3239" 1053444 0 0
"3240" 1053462 110259.991741071 -2401.38684684066
"3241" 1053514 0 0
"3242" 1053520 0 0
"3243" 1053526 0 0
"3244" 1053527 268290.575730897 -5127.68226895198
"3245" 1053528 0 0
"3246" 1053557 188910.552 -2577.076875
"3247" 1053587 92474.5482692308 -558.155521978023
"3248" 1053596 24570.0523636364 5893.30513636364
"3249" 1053620 55776.5883292273 -820.40597725364
"3250" 1053628 0 0
"3251" 1053636 47216.6237664474 443.565035099023
"3252" 1053675 42579.9115714286 -2801.50936363636
"3253" 1053679 68337.6155357143 4086.08196428572
"3254" 1053715 -207559.298571429 187885.549821429
"3255" 1053725 0 0
"3256" 1053741 191626.638 -11521.8624545455
"3257" 1053744 82246.5823101903 -1023.32345492721
"3258" 1053749 0 0
"3259" 1053765 53003.1353149038 520.454594187063
"3260" 1053769 0 0
"3261" 1053775 164492.987142857 -3082.69339285714
"3262" 1053787 190682.341569444 -2900.13606808943
"3263" 1053805 25324.3825 13923.3465
"3264" 1053839 203597.572672634 -3332.74984033614
"3265" 1053854 48684.71875 -1187.37075
"3266" 1053860 487016.104352774 -15920.3707090491
"3267" 1053864 0 0
"3268" 1053882 0 0
"3269" 1053890 309251.436032609 5883.6065673913
"3270" 1053896 46337.5183448276 7169.10823581757
"3271" 1053912 10818.7778571428 38240.1626785714
"3272" 1053914 290260.601526316 8490.17683082708
"3273" 1053923 17950.2591428571 9251.15223214286
"3274" 1053925 -69559.7594210526 22029.4769210526
"3275" 1053927 60660.0964285714 2504.71232142857
"3276" 1053929 0 0
"3277" 1053941 0 0
"3278" 1053946 63757.3326923077 6527.84637362637
"3279" 1053950 249585.964480519 -11654.4587295313
"3280" 1053958 6927.13711956522 -316.035919565217
"3281" 1053967 -29.9724545454029 14704.2597272727
"3282" 1053969 147328.215789474 968.187825910932
"3283" 1053980 102964.049329937 -1435.40865194956
"3284" 1053986 0 0
"3285" 1053987 0 0
"3286" 1053992 140851.35 17160.8817857143
"3287" 1053994 0 0
"3288" 1054040 0 0
"3289" 1054042 151875.069230769 7521.41571428571
"3290" 1054044 208790.556428571 -18370.5058928571
"3291" 1054048 104748.888423913 2112.06932608695
"3292" 1054071 465.135 127.675363636364
"3293" 1054114 180149.578978873 -3108.01108503762
"3294" 1054128 0 0
"3295" 1054131 89403.6140131579 -1289.38785980738
"3296" 1054133 45045.8317946708 -743.960794926209
"3297" 1054168 23843.864010989 -380.053537983755
"3298" 1054206 21150.4976842105 -316.823927767228
"3299" 1054207 6848.8251923077 1013.06151098901
"3300" 1054220 0 0
"3301" 1054228 602515.347394737 -16969.7564661654
"3302" 1054269 -44488.0735714286 17122.7712857143
"3303" 1054313 0 0
"3304" 1054315 0 0
"3305" 1054344 60214.763319079 -868.981485960391
"3306" 1054365 -64239.291 14041.3588676471
"3307" 1054366 51161.9522727273 12364.5442657343
"3308" 1054384 0 0
"3309" 1054398 0 0
"3310" 1054406 173272.290857143 -364.085357142855
"3311" 1054432 0 0
"3312" 1054435 0 0
"3313" 1054437 0 0
"3314" 1054501 53739.9048508892 -883.852124345488
"3315" 1054526 216666.294198606 -1007.80134146341
"3316" 1054593 29426.9973057111 -418.777953737402
"3317" 1054603 30873.11625 -2291.02425
"3318" 1054610 0 0
"3319" 1054611 71346.6589283315 -938.916073068309
"3320" 1054614 -54751.4678571428 48620.7482142857
"3321" 1054615 0 0
"3322" 1054617 0 0
"3323" 1054625 51287.1423733875 -771.480444916234
