Feature,Gain,Cover,Frequency,run
NAME_SELLER_INDUSTRY_Clothing,3.61140370368958,2259,2,66
PRODUCT_COMBINATION_POS_others_without_interest,3.60810685157776,2671,1,66
ORGANIZATION_TYPE.Medicine,3.52797818183899,664,1,66
HOUR_APPR_PROCESS_START_21,3.4752893447876,14157,1,66
Microloan_Nr,3.46746253967285,9067,1,66
NAME_PAYMENT_TYPE_Cashless_from_the_account_of_the_employer,3.42905306816101,41222,1,66
FLAG_WORK_PHONE,3.4153892993927,187,1,66
NAME_FAMILY_STATUS.Married,3.38887119293213,74,1,66
CREDIT_DAY_OVERDUE_MEAN,3.35217475891113,12349,1,66
Unknown_type_of_loan_Nr,3.29579281806946,145450,1,66
AMT_RECIVABLE_MEAN,3.26571607589722,17579,1,66
SELLERPLACE_AREA_56,3.20217657089233,2491,1,66
NAME_HOUSING_TYPE.House...apartment,3.17861866950989,316,1,66
HOUSETYPE_MODE.specific.housing,3.1285228729248,29154,1,66
WEEKDAY_APPR_PROCESS_START.THURSDAY,3.12165927886963,5735,1,66
SELLERPLACE_AREA_21,3.08373951911926,578,1,66
SELLERPLACE_AREA_26,3.04172658920288,266567,1,66
ELEVATORS_MODE,2.97124266624451,1353,1,66
FONDKAPREMONT_MODE.org.spec.account,2.94716501235962,903,1,66
CODE_REJECT_REASON_VERIF,2.94202637672424,47817,1,66
Add_DIFF_MEAN_BALANCE_LIMIT_CARD,2.89900684356689,268785,1,66
SELLERPLACE_AREA_11,2.84056282043457,1869,1,66
NAME_TYPE_SUITE.Spouse..partner,2.81201553344727,881,1,66
AMT_REQ_CREDIT_BUREAU_HOUR,2.72215223312378,180157,1,66
WEEKDAY_APPR_PROCESS_START.SUNDAY,2.68707370758057,789,1,66
ORGANIZATION_TYPE.Government,2.65609335899353,1122,1,66
FLAG_DOCUMENT_8,2.55527663230896,194,1,66
Loan_for_business_development_Nr,2.5216635465622,1196,2,66
AMT_DRAWINGS_CURRENT_MEAN,2.37045478820801,1913,1,66
NAME_TYPE_SUITE_Other_B,2.25496602058411,508,1,66
HOUR_APPR_PROCESS_START_7,2.12727284431458,286,1,66
REGION_RATING_CLIENT_W_CITY.3,2.06695866584778,286,1,66
ORGANIZATION_TYPE.Transport..type.4,2.02800559997559,1077,1,66
NAME_INCOME_TYPE.Working,1.98412692546846,167,2,66
HOUR_APPR_PROCESS_START_19,1.82169592380524,634,1,66
WALLSMATERIAL_MODE.Panel,1.74396729469299,134,1,66
REG_CITY_NOT_WORK_CITY,1.64582495391369,245,2,66
WALLSMATERIAL_MODE.Stone..brick,1.63333332538605,128,1,66
AMT_RECEIVABLE_PRINCIPAL_MEAN,1.63253021240234,713,1,66
ORGANIZATION_TYPE.Self.employed,1.51358425617218,208,1,66
CNT_DRAWINGS_ATM_CURRENT_MEAN,1.23334729671478,77,1,66
SELLERPLACE_AREA_48,1.09216594696045,186,1,66
DAYS_FIRST_DRAWING_MAX,0.923520922660828,495,1,66
SELLERPLACE_AREA_13,0.709359467029572,534,1,66
FLAG_OWN_REALTY,0.649230763316155,180,2,66
Add_DIFF_RECEIVABLE_PRINCIPAL_BALANCE_CARD_MAX,5.6843418860808e-14,364,4,66
NA_DAYS_EMPLOYED,3.5527136788005e-14,279,3,66
INSTALMENTS_DPD_TREND,970.671476483345,72466,143,67
SELLERPLACE_AREA_59,824.422528743744,504642,96,67
Add_DIFF_MEAN_INSTALMENT_FUTURE,609.927333116531,31305504,143,67
CREDIT_ACTIVE_Closed,583.009425640106,34185284,132,67
Add_RATIO_PHONE_EMPLOYED,580.729686200619,363717,108,67
INSTALMENTS_DPD_MEAN,562.965368241072,11435683,135,67
DAYS_LAST_DUE_1ST_VERSION_MIN,550.63259768486,37703424,144,67
Add_DIFF_DRAWINGS_LIMIT_CARD_MAX,550.107722043991,641024,79,67
DAYS_CREDIT_MAX,532.426749408245,613392,115,67
EXT_SOURCE_3,531.718994319439,436244,103,67
Add_RATIO_INSTALMENT_LEFT_MEAN,523.529477596283,124347,94,67
PRODUCT_COMBINATION_POS_mobile_with_interest,515.513873815537,208838,73,67
Add_RATIO_PAYMENT,515.39398765564,45888,93,67
AMT_ANNUITY_PREV_MEAN,514.272006869316,180685,109,67
DAYS_FIRST_DRAWING_MEAN,498.719463795424,227111,78,67
DAYS_ENDDATE_FACT_MAX,490.349369883537,70240,56,67
Add_RATIO_EMPLOYED_BIRTH,488.843264624476,772691,104,67
DAYS_REGISTRATION,480.313759855926,12730960,121,67
EXT_SOURCE_2,476.899976760149,306914,114,67
AMT_CREDIT_SUM_DEBT_MEAN,466.890360593796,1225692,78,67
WEEKDAY_APPR_PROCESS_START_THURSDAY,457.15115249157,29856548,116,67
SELLERPLACE_AREA_36,454.781734704971,32229450,119,67
Add_DIFF_PAYMENT_INST_MIN_CARD_MEAN,448.237602710724,27996296,118,67
AMT_INSTALMENT_MAX,425.781044483185,531355,53,67
DAYS_EMPLOYED,419.445939302445,156855,103,67
FLAG_DOCUMENT_20,408.533771276474,27914061,105,67
Add_CREDIT_per_ADULT,390.066063404083,356257,74,67
Add_RATIO_CREDIT_GOODS,384.710101515055,352510,78,67
REGION_POPULATION_RELATIVE,376.628908149898,37137,80,67
DAYS_BIRTH,353.503784060479,2450451,144,67
DAYS_LAST_DUE_MAX,351.200104296207,71873,66,67
Add_RATIO_PHONE_BIRTH,348.629329562187,194773,65,67
AMT_CREDIT,345.779180817306,602122,103,67
Add_CREDIT_per_FAM,340.494078397751,114495,60,67
EXT_SOURCE_MAX,334.60032761097,551091,75,67
AMT_ANNUITY_MAX,334.581832051277,118252,66,67
Add_DIFF_CREDIT_RECEIVED_ASKED_PREV_MEAN,330.086235284805,44263,67,67
DAYS_DECISION_MAX,329.834058403969,13900,61,67
AMT_CREDIT_MIN,328.694314002991,49896,51,67
INSTALMENTS_DPD_INTERCEPT,322.909880757332,57546,53,67
AMT_ANNUITY_MIN,313.476173043251,5444,42,67
EXT_SOURCE_MIN,312.297854781151,82074,78,67
NAME_CONTRACT_STATUS_POSCASH_Active,307.107523679733,506475,73,67
Add_DIFF_MEAN_DAYS_LAST_DUE_PREV,305.218341529369,61078,60,67
DAYS_CREDIT_UPDATE_MEAN,302.743893325329,1441391,61,67
Add_RATIO_ANNUITY_INCOME,290.555612802506,4839833,68,67
Add_DIFF_SUM_DEBT_CREDIT_BUREAU,289.856523633003,77955,45,67
Add_RATIO_PAYMENT_PREV_MEAN,289.715039253235,42460,53,67
Add_DIFF_BALANCE_LIMIT_CARD_MAX,286.260613560677,158744,51,67
NAME_INCOME_TYPE.Working,284.885441541672,2718,54,67
Add_RATIO_INSTALMENT_LEFT_TREND_MEAN,284.133143365383,9231,47,67
DAYS_LAST_DUE_MEAN,284.098452568054,38420,48,67
Add_RATIO_DEBT_CREDIT_BUREAU_MEAN,276.779516339302,35930,53,67
SELLERPLACE_AREA_20,273.013848543167,287608,52,67
BUREAU_STATUS_ENTROPY_MIN,267.585298538208,159924,56,67
SELLERPLACE_AREA_21,266.886145830154,18230919,73,67
DAYS_INSTALMENT_MAX,259.118277519941,493212,48,67
RATE_DOWN_PAYMENT_MEAN,256.513499259949,19908,47,67
CHANNEL_TYPE_Country.wide,256.05959892273,16763,42,67
NUM_INSTALMENT_VERSION_5,253.239248037338,29111,44,67
AMT_PAYMENT_MAX,252.199941158295,183723,51,67
DAYS_ID_PUBLISH,251.586699217558,1940827,81,67
OCCUPATION_TYPE.Laborers,249.49108171463,9756,53,67
Nr_INSTALLMENTS_MEAN,248.404402256012,172668,50,67
EXT_SOURCE_MEAN,246.408034205437,556770,52,67
DAYS_TERMINATION_MAX,243.969644665718,23216,47,67
Add_RATIO_MEAN_PAYMENT_PREV,233.153909236193,61768,59,67
Add_RATIO_CREDIT_INCOME,231.677313923836,46402,50,67
REGION_RATING_CLIENT.3,229.390525341034,269578,54,67
HOUR_APPR_PROCESS_START,228.571108520031,496790,45,67
RATE_DOWN_PAYMENT_MAX,224.241986453533,61760,41,67
AMT_CREDIT_MAX_OVERDUE_MIN,223.7143034935,12245094,61,67
Add_INCOME_per_FAM,223.421064674854,168993,56,67
AMT_BALANCE_INTERCEPT,223.056071162224,124624,40,67
AMT_ANNUITY,221.267302267253,3700201,76,67
DAYS_CREDIT_ENDDATE_MEAN,220.95356374979,284986,46,67
CNT_PAYMENT_MEAN,218.323056697845,1617105,40,67
Add_RATIO_INSTALMENT_LEFT_INTERCEPT_MEAN,218.078311800957,67628,47,67
DAYS_FIRST_DUE_MAX,217.775240778923,301191,44,67
DAYS_DECISION_MEAN,217.315878987312,51947,46,67
Add_DIFF_CREDIT_RECEIVED_ASKED_PREV_MIN,216.690726041794,25044,43,67
AMT_INCOME_TOTAL,215.207943223417,3578131,84,67
NAME_PORTFOLIO_POS,215.160264968872,46655,42,67
CNT_INSTALMENT_FUTURE_MEAN,213.633203625679,2141049,51,67
ORGANIZATION_TYPE.Business.Entity.Type.3,205.657733917236,8338,36,67
DAYS_CREDIT_ENDDATE_MIN,200.20032954216,31872,41,67
DAYS_ENDDATE_FACT_MIN,196.892127513886,42549,44,67
AMT_CREDIT_SUM_MEAN,195.571115612984,322385,43,67
ORGANIZATION_TYPE.University,192.310142993927,237225,55,67
AMT_CREDIT_SUM_DEBT_SUM,190.730241417885,2100226,37,67
NONLIVINGAREA_MODE,190.594868659973,138263,37,67
SELLERPLACE_AREA_37,190.36511516571,14064702,54,67
DAYS_ENDDATE_FACT_MEAN,186.242842793465,34503,39,67
Add_RATIO_PAYMENT_PREV_MAX,183.061425089836,140139,35,67
DAYS_LAST_PHONE_CHANGE,178.622796207666,123855,42,67
INSTALMENTS_LESS_INTERCEPT,175.366151809692,1438849,43,67
DAYS_ENTRY_PAYMENT_MAX,169.729683995247,276307,35,67
INSTALMENTS_DPD_MAX,169.276241183281,43863,41,67
AMT_CREDIT_SUM_LIMIT_MEAN,168.953186690807,7324721,43,67
EXT_SOURCE_1,168.778736293316,330989,41,67
AMT_BALANCE_TREND,163.072415351868,16003,26,67
DAYS_FIRST_DUE_MIN,163.037849664688,177553,31,67
DAYS_CREDIT_MIN,160.264166474342,837320,40,67
PRODUCT_COMBINATION_POS_household_with_interest,157.514027118683,227086,21,67
AMT_CREDIT_LIMIT_ACTUAL_MEAN,153.936082243919,157529,45,67
AMT_CREDIT_SUM_SUM,152.92607986927,183968,26,67
Add_DIFF_DRAWINGS_LIMIT_CARD_MEAN,152.379065990448,213948,35,67
AMT_PAYMENT_MEAN,150.322944879532,45480,31,67
DAYS_LAST_DUE_1ST_VERSION_MAX,149.487852096558,7119,25,67
BUREAU_STATUS_ENTROPY_MEAN,149.346065878868,64938,31,67
AMT_CREDIT_SUM_DEBT_MAX,149.267650783062,2296471,32,67
DAYS_CREDIT_ENDDATE_MAX,148.199330091476,78734,29,67
NAME_GOODS_CATEGORY_2,148.057574510574,6106521,36,67
AMT_INSTALMENT_MEAN,147.296985149384,41294,35,67
DAYS_CREDIT_MEAN,145.70793248713,39066,31,67
DAYS_CREDIT_ENDDATE_POSITIVE_SUM,144.126979827881,48220,27,67
AMT_DOWN_PAYMENT_MEAN,143.253089547157,45209,30,67
Add_RATIO_PAYMENT_PREV_MIN,143.159744739532,40961,38,67
INSTALMENTS_LESS_TREND,142.135168969631,132160,30,67
AMT_CREDIT_MAX_OVERDUE_MEAN,140.307377338409,282634,30,67
AMT_DOWN_PAYMENT_MAX,140.003274857998,287963,31,67
Add_DIFF_BALANCE_LIMIT_CARD_MEAN,139.61271572113,31762,30,67
Add_DIFF_DAYS_LAST_DUE_PREV_MEAN,138.573705434799,719349,28,67
AMT_CREDIT_SUM_MAX,136.617696642876,283011,30,67
NAME_PAYMENT_TYPE_Cash_through_the_bank,135.600533366203,108167,30,67
AMT_GOODS_PRICE,134.67854411155,2685310,33,67
AMT_CREDIT_MEAN,134.624494552612,95271,28,67
BUREAU_MONTH_BALANCE_Nr_MEAN,133.508697748184,76109,24,67
CNT_DRAWINGS_ATM_CURRENT_MEAN,131.485273957253,2117638,26,67
AMT_CREDIT_SUM_LIMIT_SUM,130.8545576334,573352,29,67
INSTALMENTS_LESS_MEAN,129.988014221191,440981,34,67
Add_DIFF_CREDIT_RECEIVED_ASKED_PREV_MAX,129.8680986166,34167,26,67
DAYS_LAST_DUE_MIN,126.946543693542,1890361,23,67
Add_RATIO_PAYMENT_BUREAU_MEAN,126.276009082794,39696,22,67
OBS_30_CNT_SOCIAL_CIRCLE,126.069522172213,47971,33,67
NAME_HOUSING_TYPE.Rented.apartment,125.470769882202,153036,21,67
AMT_ANNUITY_MEAN,121.832854747772,66160,21,67
Nr_POSCASH_MONTH_MEAN,120.795421600342,56694,22,67
YEARS_BEGINEXPLUATATION_AVG,120.316244840622,220483,26,67
Add_RATIO_LIMIT_CREDIT_BUREAU_MEAN,119.572462797165,92712,38,67
Add_RATIO_CAR_BIRTH,118.487206533551,27162,29,67
CNT_INSTALMENT_MEAN,118.470880746841,397560,26,67
CREDIT_ACTIVE_Active,118.150304794312,3369,20,67
NFLAG_INSURED_ON_APPROVAL_0,117.889977216721,376836,19,67
DAYS_TERMINATION_MEAN,117.449202120304,160163,30,67
NAME_TYPE_SUITE_Spouse._partner,116.457499504089,6144817,32,67
MONTHS_BALANCE_MAX_POS,116.236273050308,994447,22,67
INSTALMENTS_LESS_MAX,115.4611120224,260810,25,67
AMT_DOWN_PAYMENT_MIN,115.289197921753,585185,27,67
DAYS_INSTALMENT_MEAN,112.135341763496,484782,21,67
AMT_CREDIT_SUM_LIMIT_MAX,109.357990503311,273585,17,67
BASEMENTAREA_MODE,108.724794864655,12610,33,67
Add_RATIO_CAR_EMPLOYED,108.565841913223,112805,26,67
NAME_CONTRACT_STATUS_Refused,108.044275283813,117546,31,67
NAME_YIELD_GROUP_high,105.902249574661,6536,20,67
NUM_INSTALMENT_NUMBER_MAX,105.172008037567,57338,23,67
AMT_CREDIT_MAX_OVERDUE_MAX,102.754256427288,1079897,24,67
BUREAU_STATUS_C_MEAN,102.670934438705,15551,20,67
DAYS_DECISION_MIN,101.913182973862,446257,21,67
AMT_APPLICATION_MEAN,101.30849981308,83098,20,67
NAME_SELLER_INDUSTRY_miss,100.889525651932,4427,16,67
LANDAREA_AVG,98.8749633133411,23541,22,67
Add_CARD_DRAWINGS_ATM_per_CNT_MAX,96.3536883592606,33776,19,67
NUM_INSTALMENT_NUMBER_MEAN,95.3761303424835,15102,21,67
BUREAU_STATUS_5_MEAN,95.0636405944824,4598315,25,67
BUREAU_STATUS_0_MEAN,94.7396194934845,307004,20,67
Add_CARD_DRAWINGS_POS_per_CNT_MEAN,94.6546068191528,13765,21,67
CHANNEL_TYPE_Stone,94.6022244691849,8193,24,67
NAME_YIELD_GROUP_low_normal,94.3385289907456,25010,17,67
BUREAU_STATUS_ENTROPY_MAX,93.6667939424515,514723,24,67
AMT_REQ_CREDIT_BUREAU_YEAR,93.6259211301804,92855,20,67
DAYS_ENTRY_PAYMENT_MEAN,92.6719672679901,1804159,19,67
DAYS_FIRST_DRAWING_MIN,92.6538300514221,48865,15,67
AMT_DRAWINGS_ATM_CURRENT_MEAN,92.5436081886292,5455534,25,67
NAME_CASH_LOAN_PURPOSE_13,91.1565084457398,26275,26,67
MONTHS_BALANCE_MEAN_POS,90.9390389919281,37698,21,67
BUREAU_MONTH_BALANCE_MIN_MIN,90.3042764663696,109919,16,67
Nr_BUREAU,89.6175613999367,516260,19,67
Add_DIFF_RECEIVABLE_BALANCE_CARD_MEAN,89.3612089157105,69873,19,67
NAME_YIELD_GROUP_middle,88.9863049983978,40983,17,67
NAME_SELLER_INDUSTRY_Connectivity,87.92440366745,9291,15,67
Add_DIFF_DAYS_LAST_DUE_PREV_MIN,86.1803710460663,112016,17,67
Add_INCOME_per_ADULT,86.144054889679,36324,22,67
CNT_CHILDREN,82.0515015125275,81235,25,67
BASEMENTAREA_AVG,81.4924858361483,100499,28,67
OBS_60_CNT_SOCIAL_CIRCLE,79.6895682811737,56294,16,67
Nr_Card_MONTH_MEAN,77.5622684955597,8657,14,67
CNT_INSTALMENT_MATURE_CUM_MEAN,76.4959805011749,1302,12,67
Credit_card_Nr,76.2027506828308,10740,13,67
FONDKAPREMONT_MODE.reg.oper.account,73.3090643882752,3104,9,67
CNT_DRAWINGS_CURRENT_MEAN,71.8409365415573,32410,15,67
AMT_PAYMENT_TOTAL_CURRENT_MEAN,70.8256368637085,860363,14,67
HOUR_APPR_PROCESS_START_17,70.7371988296509,231313,21,67
NUM_INSTALMENT_VERSION_4,70.2329450845718,4966,13,67
AMT_APPLICATION_MAX,69.6646761894226,8489,15,67
OWN_CAR_AGE,68.8928830176592,175879,20,67
Add_DIFF_MEAN_PAYMENT_INST_MIN_CARD,67.2321445941925,2811065,16,67
Consumer_credit_Nr,66.8454061746597,6441,13,67
RATE_DOWN_PAYMENT_MIN,65.9081206321716,12989,17,67
NAME_GOODS_CATEGORY_5,63.9610683917999,4997134,19,67
PRODUCT_COMBINATION_Cash_Street._low,62.1005163192749,243021,10,67
SELLERPLACE_AREA_31,61.2996017932892,2679029,15,67
DEF_30_CNT_SOCIAL_CIRCLE,60.9117984771729,3682111,17,67
LANDAREA_MODE,60.8669812679291,748480,14,67
NUM_INSTALMENT_VERSION_8,60.7291934490204,33057,13,67
NAME_CONTRACT_TYPE_Consumer_loans,60.5505936145783,1586597,14,67
HOUR_APPR_PROCESS_START_15,59.6029918193817,6507,23,67
AMT_PAYMENT_CURRENT_MEAN,59.5173386335373,2668676,15,67
AMT_APPLICATION_MIN,59.0005659461022,9704,14,67
Add_CARD_DRAWINGS_ATM_per_CNT_MEAN,57.5577006340027,1066975,9,67
YEARS_BUILD_AVG,56.9835550785065,17748,11,67
Add_DIFF_PAYMENT_INST_MIN_CARD_MAX,56.100972533226,236047,16,67
NAME_GOODS_CATEGORY_4,55.6284317970276,2244060,14,67
NFLAG_INSURED_ON_APPROVAL_1,53.8361377716065,7858,9,67
DAYS_FIRST_DUE_MEAN,52.8518395423889,7939,11,67
LIVINGAREA_AVG,52.8254565596581,10247,12,67
SELLERPLACE_AREA_32,52.6392542123795,1967,7,67
LIVINGAPARTMENTS_AVG,52.5006730556488,37702,14,67
LIVINGAPARTMENTS_MODE,51.4578762054443,45388,10,67
NAME_SELLER_INDUSTRY_Consumer_electronics,49.9646618366242,7540,11,67
NAME_CONTRACT_STATUS_POSCASH_Completed,48.4032881259918,24867,10,67
PRODUCT_COMBINATION_Cash_X.Sell._middle,48.2346442937851,54385,15,67
Add_DIFF_PAYMENT_DRAWINGS_CARD_MAX,48.0048561096191,222662,10,67
SK_DPD_DEF_MEAN_POS,47.635454416275,73316,12,67
SELLERPLACE_AREA_33,47.4028511047363,271443,11,67
NONLIVINGAREA_AVG,46.8654909133911,9710,10,67
NONLIVINGAPARTMENTS_AVG,46.0893347263336,2010338,11,67
AMT_CREDIT_LIMIT_ACTUAL_SUM,46.0726200342178,81955,12,67
CODE_REJECT_REASON_HC,45.6650893688202,1802,9,67
COMMONAREA_AVG,45.4907050132752,3649,13,67
Add_DIFF_RECEIVABLE_PRINCIPAL_BALANCE_CARD_MEAN,45.070967912674,34991,10,67
BUREAU_STATUS_X_MEAN,44.384680390358,8562,14,67
CHANNEL_TYPE_Credit_and_cash_offices,43.2241444587708,72764,10,67
LIVE_CITY_NOT_WORK_CITY,43.0542330741882,10388,10,67
NONLIVINGAREA_MEDI,42.7187857627869,39064,10,67
AMT_CREDIT_MAX,42.4669098854065,21505,9,67
SK_DPD_MEAN_CC,42.3282539844513,3190,7,67
CNT_DRAWINGS_POS_CURRENT_MEAN,42.2381014823914,53332,12,67
FLOORSMIN_AVG,41.5519812107086,12178,11,67
WEEKDAY_APPR_PROCESS_START_MONDAY,41.4820170402527,2748,8,67
NFLAG_INSURED_ON_APPROVAL_NA,40.9982521533966,27641,9,67
NAME_CLIENT_TYPE_Refreshed,40.8561019897461,1199495,10,67
NAME_CONTRACT_STATUS_POSCASH_Signed,40.7766823768616,1726,8,67
Add_DIFF_PAYMENT_DRAWINGS_CARD_MEAN,40.1648335456848,951,7,67
HOUR_APPR_PROCESS_START_13,39.8962969779968,45822,7,67
Add_DIFF_DAYS_LAST_DUE_PREV_MAX,39.8583512306213,254676,8,67
NAME_GOODS_CATEGORY_13,39.8566117286682,2416490,12,67
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,39.2519106864929,11460,9,67
APARTMENTS_MODE,39.2056301832199,3378,9,67
TOTALAREA_MODE,39.1557199954987,23308,10,67
CNT_PAYMENT_MIN,38.7326266765595,15062,10,67
LIVINGAPARTMENTS_MEDI,37.6621367931366,1016992,9,67
SELLERPLACE_AREA_56,37.6144616603851,2549018,11,67
BUREAU_STATUS_1_MEAN,36.7441151738167,2513,7,67
SK_DPD_SUM_CC,36.6328992843628,46442,12,67
BUREAU_STATUS_3_MEAN,36.2528102397919,46764,12,67
HOUR_APPR_PROCESS_START_9,35.8536579608917,15547,8,67
CNT_FAM_MEMBERS,35.6157302856445,40021,11,67
SK_DPD_MAX_CC,35.5075931549072,167454,10,67
ENTRANCES_AVG,35.400687456131,6459,8,67
SELLERPLACE_AREA_11,34.9927661418915,1697021,9,67
DAYS_LAST_DUE_1ST_VERSION_MEAN,34.8776566982269,2512,6,67
NAME_TYPE_SUITE_miss,34.82390832901,49320,9,67
ENTRANCES_MODE,34.7491962909699,56877,7,67
NAME_PAYMENT_TYPE_Non.cash_from_your_account,34.6720798015595,435397,7,67
NAME_CONTRACT_TYPE_Revolving_loans,34.6622676849365,4839,9,67
SELLERPLACE_AREA_63,34.1009211540222,117054,6,67
DAYS_TERMINATION_MIN,33.9391212463379,32989,9,67
SELLERPLACE_AREA_13,33.1870241165161,14344,7,67
SELLERPLACE_AREA_26,32.331511259079,1753775,9,67
NAME_SELLER_INDUSTRY_Clothing,32.219557762146,103594,6,67
FLAG_LAST_APPL_PER_CONTRACT_1,31.9864048957825,2172,5,67
HOUR_APPR_PROCESS_START_11,31.7805757522583,5063,5,67
NAME_TYPE_SUITE_Children,31.7060022354126,20373,5,67
NAME_PAYMENT_TYPE_miss,31.5701491832733,4559,9,67
COMMONAREA_MODE,30.8993161916733,8589,9,67
Nr_POS_CASH,30.8163604736328,7304,7,67
CNT_PAYMENT_MAX,30.5386307835579,822,7,67
NAME_TYPE_SUITE_Family,30.018958568573,19315,8,67
Add_DIFF_RECEIVED_GOODS_PRICE_PREV_MEAN,30.0015983581543,5072,6,67
WEEKDAY_APPR_PROCESS_START_SUNDAY,29.9351787567139,2709,5,67
WEEKDAY_APPR_PROCESS_START_TUESDAY,29.7846382260323,2258,7,67
CHANNEL_TYPE_AP._.Cash_loan.,29.0295808315277,7651,10,67
APARTMENTS_AVG,28.3143963366747,4367,14,67
LANDAREA_MEDI,28.268928527832,219,3,67
SELLERPLACE_AREA_5,27.0578298568726,107679,5,67
Add_CARD_DRAWINGS_POS_per_CNT_MAX,26.6657574176788,267371,6,67
ORGANIZATION_TYPE.Transport..type.2,26.6079490184784,683677,6,67
NAME_CONTRACT_STATUS_CC_Active_SUM,26.5345332622528,152111,7,67
SK_DPD_DEF_MEAN_CC,26.1276190280914,894608,7,67
NAME_CLIENT_TYPE_Repeater,25.9545712471008,1394,5,67
AMT_BALANCE_MEAN,25.739119052887,5202,6,67
WEEKDAY_APPR_PROCESS_START_FRIDAY,25.6918034553528,520,5,67
BASEMENTAREA_MEDI,25.4650861024857,91769,8,67
NAME_GOODS_CATEGORY_9,25.0404541492462,1061139,9,67
NAME_YIELD_GROUP_low_action,24.5578284263611,441,4,67
AMT_ANNUITY_SUM,24.4178338050842,11675,6,67
PRODUCT_COMBINATION_POS_household_without_interest,24.3152922391892,5195,6,67
FLAG_DOCUMENT_18,24.0419363975525,49754,5,67
AMT_REQ_CREDIT_BUREAU_QRT,23.665943145752,818,3,67
HOUR_APPR_PROCESS_START_8,23.6160945296288,122336,11,67
NAME_GOODS_CATEGORY_6,23.6045818328857,6825,5,67
DEF_60_CNT_SOCIAL_CIRCLE,23.3312153816223,146000,6,67
SELLERPLACE_AREA_55,23.1845786571503,28487,7,67
NAME_PORTFOLIO_Cards,23.0139203071594,887,4,67
NAME_PORTFOLIO_Cash,22.9540413618088,6634,8,67
NUM_INSTALMENT_VERSION_7,22.8969609737396,1853948,7,67
HOUR_APPR_PROCESS_START_18,22.760130405426,3349,4,67
AMT_REQ_CREDIT_BUREAU_DAY,22.2684283256531,1596538,7,67
PRODUCT_COMBINATION_POS_others_without_interest,22.2028381824493,23095,6,67
NAME_GOODS_CATEGORY_1,22.008127450943,189485,4,67
Nr_PREV_APPL_CNT,21.867746591568,447,4,67
WEEKDAY_APPR_PROCESS_START_SATURDAY,21.7343647480011,3077,5,67
SELLERPLACE_AREA_29,21.6137475967407,265168,5,67
HOUR_APPR_PROCESS_START_14,21.4912660121918,274267,5,67
FLAG_LAST_APPL_PER_CONTRACT_0,20.5267186164856,9177,6,67
NAME_TYPE_SUITE.Family,20.4101511240005,1727,5,67
NA_NONLIVINGAREA,20.2490305900574,363,5,67
NA_LANDAREA,20.0434217453003,301,3,67
HOUSETYPE_MODE.miss,19.8494987487793,124,2,67
NAME_GOODS_CATEGORY_0,19.826322555542,435536,5,67
Add_DIFF_PAYMENT_RECEIVABLE_CARD_MEAN,19.683077454567,5438,6,67
SELLERPLACE_AREA_30,19.6199214458466,83843,5,67
YEARS_BUILD_MODE,19.3800566196442,5986,5,67
COMMONAREA_MEDI,19.2541408538818,4288,4,67
AMT_CREDIT_SUM_OVERDUE_MEAN,19.1637783050537,16173,2,67
CNT_INSTALMENT_MATURE_CUM_MAX,19.0273876190186,38240,5,67
REGION_RATING_CLIENT_W_CITY.3,18.6761674880981,22364,5,67
Add_DIFF_RECEIVED_GOODS_PRICE_PREV_MIN,18.6535458564758,5100,4,67
Add_CARD_DRAWINGS_OTHER_per_CNT_MAX,18.4768099784851,706042,5,67
Add_DIFF_RECEIVABLE_BALANCE_CARD_MAX,18.3721868991852,190893,5,67
NUM_INSTALMENT_VERSION_6,18.364152431488,8616,4,67
Add_DIFF_PAYMENT_RECEIVABLE_CARD_MAX,18.3565785884857,2083,3,67
CODE_REJECT_REASON_miss,18.282693862915,8381,5,67
NONLIVINGAPARTMENTS_MODE,18.0452108383179,15047,5,67
OCCUPATION_TYPE.Security.staff,17.9970207214355,24563,4,67
SK_DPD_MEAN_POS,17.9083831310272,11565,5,67
NAME_TYPE_SUITE_Unaccompanied,17.8064898252487,2449,6,67
NA_AMT_CREDIT_MAX_OVERDUE,17.0135624408722,476,3,67
LIVE_REGION_NOT_WORK_REGION,16.9739850759506,3187,4,67
NAME_YIELD_GROUP_miss,16.7497503757477,178338,4,67
AMT_REQ_CREDIT_BUREAU_MON,16.4824868440628,11802,4,67
SELLERPLACE_AREA_7,16.3920187950134,58183,4,67
NAME_PRODUCT_TYPE_walk.in,16.1827931404114,628,4,67
PRODUCT_COMBINATION_POS_mobile_without_interest,15.9013025760651,887393,4,67
ORGANIZATION_TYPE.Medicine,15.8377501964569,3958,4,67
NAME_CONTRACT_STATUS_CC_Signed_SUM,15.8210995197296,57698,3,67
AMT_RECEIVABLE_PRINCIPAL_MEAN,15.6094691753387,5594,3,67
NAME_TYPE_SUITE_Other_B,15.4026284217834,62188,3,67
Add_CARD_DRAWINGS_OTHER_per_CNT_MEAN,15.395797252655,1323538,5,67
EMERGENCYSTATE_MODE.Yes,15.3601200580597,29838,5,67
NA_BASEMENTAREA,15.2565190792084,168,3,67
NAME_PRODUCT_TYPE_x.sell,15.1595940589905,3075,2,67
DAYS_FIRST_DRAWING_MAX,15.1313388347626,10901,4,67
AMT_DRAWINGS_POS_CURRENT_MEAN,15.0903697013855,10081,4,67
